payment_id,date,payment,consumer_id
6d48a854-b50b-48e5-b4fd-ead90891d83d,2020-08-16,1295.91,b6363f71-c483-4c75-8344-ebf9b4427e59
ded90e13-d770-4cd3-9540-56e250eac65f,2020-01-25,5226.07,963a3e7e-534e-4821-9d66-9427f8edbfa7
8b334e88-9e55-41a7-8e12-0b9abb541cbe,2019-10-18,3079.42,d3e132f0-ba34-41ed-a567-8cb6cd07cfdb
3300c6cd-3c88-4459-a0d4-b4f537f3a73a,2020-06-10,5902.53,50fe56b5-1d14-46ce-b5f2-f0302cef2adf
ca5fb6fa-4c33-42e4-bd25-da81d7b59d6b,2020-05-04,3637.01,ff262983-4f7c-4ecb-8902-732f0ab5a829
ae38800c-6c17-460a-a22f-b0a90f31d3e0,2019-12-10,4594.62,6602e7a4-9e43-46b8-b5ea-9b885647e880
b520f62a-671b-489c-97e4-aaac661ac643,2020-06-03,3858.58,c3351655-b6a3-4358-b575-f0ceb1925107
a8979f34-1db3-4934-99f8-887a053453b1,2020-01-22,3556.65,49d3b875-8098-4a67-ae0e-b74074804057
3dd30069-ef26-43b6-9267-f01c8e23b580,2019-10-16,7794.68,f64d996e-0b7f-4c2e-874d-c05d757e30d4
52032f90-0e5b-4c1c-a805-79d658c0597d,2020-02-27,4768.08,4faf059e-3e32-4052-9f5e-6460afc115ab
a08c8568-97cd-40f3-9617-8e08f8b334ca,2020-02-21,7363.94,3bddea61-5e4e-4c7c-a274-8814333f1e09
e010bf97-df74-474d-90db-eee87b000a01,2020-02-14,8886.06,b61f46d4-e12a-4f12-9f13-ca678afb705e
6339c341-77d3-4b1d-9af1-c332f12eb556,2020-02-08,241.2,11b16853-763a-4a25-90d3-386a6ae1eb47
85327d89-884c-4238-b356-16bf82e08d3f,2020-02-19,2757.59,b71bb2d3-f732-4a59-a65d-dbe3867cb520
54777390-4fc2-4683-aabc-ef71e4395586,2020-01-20,1602.77,3df3c8f3-213a-4080-be1a-3add262b8be0
4941b1aa-b964-453f-9c33-790f9dec79e6,2020-08-17,5978.41,703211cc-b97a-41f6-9648-940222baa2b6
ca03c627-2afa-4342-9cf0-86f58adb534f,2020-01-04,259.47,bec9d1d3-5a49-4e7c-b613-c85512c6fc63
aa501305-ecfa-4ba4-aa04-d27ba53019ea,2020-02-27,7830.76,7dcde165-3b7a-4806-a068-74510b3224cc
d9700f72-8b69-4dd8-a10e-8c78e9954207,2019-12-26,9629.37,467b3a6d-6e72-4082-92e6-2c0063e6f854
8770c065-f70f-488a-bb97-ee1bb8952cd4,2020-09-09,6587.47,12deddfd-4453-4def-916f-0645df739158
9015eef8-5a54-4423-aab6-44feb6a3cb22,2020-04-06,6952.76,b7177944-c688-4b24-a152-8e555734e9ea
fc72717e-8ad4-4099-8879-79e0721b4e51,2020-07-08,2061.29,1f464654-2ea9-461f-9c49-7993f290ab42
c206529c-41ac-41ea-a5e8-18a3d1b1b46b,2020-03-15,3909.82,c20bfa77-9962-48f9-890f-e6ce9bc78bd1
cc9be0f5-c907-45db-adea-9b46b2fe139d,2020-07-22,8403.08,886a928c-16a1-4a48-a9e2-bb0fade054e0
697f5fca-b8cb-4d9a-b13f-143d52ab21be,2020-04-03,5550.65,7ac56148-a676-47ce-8977-c6886e112eb0
88949bd4-cdca-4a99-b36c-a5bbf6dafb26,2020-09-28,9882.61,7390155f-2b6b-41a1-bb0e-ab2d0630e339
e9613ffb-c8fc-4cb2-be9a-101e0f92e796,2020-01-27,7626.53,22b3ad6f-97c3-4b1b-96bd-30566da2ca0a
b7ebeb72-45f0-4ece-9f0a-3331281d3cb0,2020-01-25,9523.73,27ca480d-45c4-4e50-bf68-f652054f83e3
8624b07b-8119-4e6f-b545-ce151033980c,2019-12-26,68.01,9effc7af-6d52-48b9-a127-47cb4d215ee4
fef622db-0724-41cf-bb5f-50a9e30fde10,2019-10-01,2959.66,f5049966-d618-4a9e-8096-7c6938d6d036
4643eab6-99a1-4fbe-9252-cad4e86c3018,2020-03-11,3056.13,bf81ca7a-9e34-440b-9eba-ae54ef62dc83
c1ba891e-b2c7-4c3d-a5c2-5f97e78c458a,2019-11-01,1833.97,00b02acb-5029-468c-947d-e62dd8b5e5d1
86fbd24e-2a13-4698-a384-6f646f74e2aa,2020-03-06,135.55,09b66fef-0297-4474-9736-9e902e8f206c
3e7d7878-10a4-49d2-b867-66ac0907d0d8,2020-02-09,9495.4,6933eb28-6608-49e6-8a24-51c20be1ab8b
ec01bcbe-bf64-4978-a3ef-9e7085be513b,2020-06-16,787.48,471dfff7-555a-4fb4-a22a-fd2000f45ade
4c980545-efd0-489a-824b-83e33f30aaa6,2020-05-23,147.37,3657b1c2-1885-48aa-a6ca-30c040a5b7ee
845528d5-be6f-43d6-b98f-85ba5cb26506,2020-04-18,4385.08,b378a954-fbea-4001-849f-c405b4efb67f
98d010fa-cbec-4c94-9a22-5b51f66788dc,2020-03-28,4979.66,605cff19-8729-4d52-8ba1-7ef7566abd6e
3b07d744-f5f8-4a49-9264-a7a420e050a8,2019-11-06,7529.59,bd82e719-0022-455c-882c-c310e5ad30a6
a8e3cf99-bb76-4452-9abf-10847ab583d9,2020-07-27,8225,a4099904-075d-4b74-bad6-d1b8ae04d575
4bb66456-f1ca-4443-9518-a5a852274d7b,2019-11-03,1758.05,8b7f2fb0-5a09-402b-b6c5-fa7bda7436f7
8073c68d-afcd-4490-a332-3d55204652c9,2020-02-26,8934.35,03d61656-866d-4e31-b91b-f4b6e77968b7
17abf831-fb29-4677-a6c2-f33c32f26c92,2020-05-30,7671.13,a72489fa-f24d-4e11-9f36-4242bac02aac
1c2281c6-dbf1-4ebe-a43b-daf9b76341b7,2020-03-06,1196.62,14666f4d-b527-4011-a6a1-a612533cbd38
13923b28-25c4-498e-a80c-88622c6dc98f,2020-07-13,1919.41,523cf1f7-a96d-4b3b-9121-2df598236050
cfcd379c-ebc1-49ce-bc43-098f8b5956de,2020-05-27,6370.74,81820c44-6b54-42ad-801c-04c474e8ae8b
b8b21a51-0c91-40cf-accb-4cda57834986,2019-12-29,6268.08,49da99ec-1489-45ab-b459-a1522d556939
e69c0143-e8a4-47cf-b85b-833da6624ea9,2019-11-27,6828.85,302bc8d7-095a-4daa-b173-56fb7fb307a7
b997f1eb-4084-4ec1-8cdb-6de5fcf44916,2020-03-14,6667,4cb26a16-5287-4c7e-92c5-cd183dbd8985
b97581e7-c9c7-46f8-b749-8200ae02cd77,2020-07-11,9163.7,84d5bd84-90c4-422f-b833-73970fd35296
2194c287-65be-44f2-8baa-b7aedd84eded,2020-07-15,1841.75,b438ee6e-bc3d-4dc4-b4b7-621e42b4a211
df08a1dc-7b96-40e5-93cd-9de4fe890caa,2020-06-01,7255.8,62c95b91-6748-437a-850a-9d8591cd1ab1
6f3a53e7-2846-4771-a9ec-27cbb4e26ce0,2020-05-19,693.51,ed634131-a007-4785-9ec5-9c6c04fa9ec5
af04aee8-cb03-4619-aa17-fb17604e28e3,2019-12-06,9376.86,7601d1f3-c899-4099-a0f2-f80281d51909
28b83385-bf2d-41f7-ac7d-885d9191710c,2020-05-30,3844.44,b62c7ac7-411b-40a6-a792-126e78f13e86
c21d4eb9-8094-4b4b-8977-9b3c5da9d81d,2019-12-21,6041.47,952a6ffc-7b55-4c30-9ebc-e5c888671706
a0fc6e8e-f5b7-430f-b195-523b11f7838a,2020-02-20,4495.12,94df5f69-fad5-401a-9296-6cc90d259f95
91ec543f-e70e-4a9c-ba2f-5da46eed1dfc,2020-04-14,9788.55,dd414687-be81-4249-b514-af757a803a05
cdbafff4-4f46-4e5b-a1aa-f53cfadd1ee8,2019-12-07,4778.05,b504ce11-c710-4ca9-b4be-3ba46cbb66d7
0b1c8346-0652-45f1-bf81-a95e9ad52edc,2019-11-23,9105.1,2e795ff8-9a51-4e6c-b1cf-72370150b98e
a1a9334d-c53e-46d8-8344-c0cab6da65fd,2020-01-16,6558.77,a1b4b9ba-1c45-4787-a77b-baf477ccdc87
cddba459-831a-4e32-8c7d-3b6642a01c6e,2020-09-11,4884.22,501757c9-c39b-4f09-ace1-c87ed07d990a
db5248cb-9211-4182-9a01-7b434833effb,2020-07-20,5356.58,7ba44754-5347-4570-92ca-51e4abd7ad31
02910eb7-eb0a-4a4a-a7b4-5c153937e484,2020-03-20,7063.71,0d03f70a-d9b6-427f-8b94-201bb83c0396
3518062f-2522-4be5-b247-2323329f7d36,2020-07-15,1075.67,c6741846-b100-4677-b89e-c6d15c192ace
9897dfc9-367e-448f-8ddf-de3bd31778c4,2020-02-29,2789.68,e7d2e411-5163-4c11-be63-56f15082ec8a
d1d691c8-c26b-4bf9-8258-5017c909cd95,2020-08-08,6124.66,06d4b4e2-c9b1-494c-9add-97439ee75084
3c72596b-835a-4162-8ce4-befc3b712385,2020-05-24,1913.75,0fa043aa-83f7-4261-843f-b619d3fcf577
b1152aed-1fca-4392-be12-593a4b9bcd01,2020-05-25,8208.83,cd962b92-c69c-4911-a2da-40453960874a
02ef3800-24f1-44c7-9c73-7a253bb0020e,2020-01-02,404.2,c2c4361a-eef2-44c8-bdda-52580e3b4130
f8d65796-3b80-4ec3-a1d1-60d27d3a827b,2020-02-27,2684.81,4e7d6ac6-776c-407f-812f-8caa17734496
baeb370c-8be7-4d02-93ff-141426c687c7,2020-04-14,3063.15,1f4ff22a-9b18-4e1c-8bb7-56fe871f3dc5
82cf0589-278d-477f-b32a-fdc93c26aec0,2019-12-02,5165.98,b4c9566e-ee20-46ab-b61a-37abdc6d8024
213f0db3-ed07-4744-b4db-e1c490b84d3c,2020-01-08,4929.7,7414d958-dea2-4958-99bd-58832d4847fd
30b84060-d650-4920-abed-dc68d41e243e,2020-04-09,8802.23,78e38926-17e7-4cb0-bb64-09892c016a33
43b3f7b0-16a6-4178-8004-e51b35e36036,2019-10-12,3094.5,867e5cfc-b11c-4fda-bb96-a25e8ac51c45
f08099c9-3459-44cc-887e-a784fd6a9814,2020-01-02,3242.12,8d8c2b74-7512-4643-ad83-340764974bdd
01dc6001-72fe-4ecc-98b1-94e1ca773ea0,2019-11-23,8707.52,290b6e6f-1d91-4bd3-9277-c3a2924cf18d
9224f0ca-84a7-453a-973c-f2fa7a9d4ace,2020-04-29,219.08,5081c3bb-e85e-40c5-bc7e-36230a7bcb16
2527ebf8-2aa5-444b-84fd-8fdecd3aa86d,2020-01-08,2926.34,74c117e3-5c72-4b55-bf41-c79626fac14d
8dbf8c0c-d082-4a5a-9ef0-59941a72af23,2019-11-08,6310.46,1bfdfa1c-c846-45c9-b4d5-15cc6795cc66
0031ebe4-d07e-4605-8a56-362808a8c3f7,2020-09-18,4082.39,6be62bee-f201-4079-b8fa-38b7a34b2c26
b6a96827-ee60-4da4-9440-404a48fac9a1,2020-03-17,8017.32,b975b8d2-1ddf-44d6-8588-5d09e44d1c92
9e2e7393-f844-4761-a808-33bf315b599f,2020-04-21,8781.47,d204538c-4276-4c60-8d55-ede799881007
90321c36-1bae-4a7b-86fb-d1472ed5e73c,2020-03-13,5364.6,6c83e0e2-329d-43c9-9966-f21c2b297e12
d50ec11a-cb9d-48c1-8980-968690b085cb,2020-05-08,8048.66,91c9a85d-8a4b-4ade-8548-a8171d680946
97759b7c-9b28-4443-9960-5783a1a69815,2019-10-28,2925.9,6aac0a4f-5f0a-473c-bc7e-e1cf6ab43202
80aa3b5e-f165-4203-884e-4d97cfb00c18,2020-05-26,9403.15,b6b23739-8ef2-4fea-9242-78af0e3e2855
9a258fd0-a819-4bea-a97b-17c93cf67a2d,2020-04-27,6128.4,c81c87af-9a6e-4777-873f-6a0a1b50ea3c
54a5232a-2d3c-40c3-921b-996ebbd341e3,2020-04-09,9713.82,6b7923ef-bd4b-43e2-ae44-53422dfb7822
9534a36a-d927-4cbc-aa45-dd045fea7efb,2019-12-20,4804.4,eec3a6e2-7ade-498d-8cc8-5f7d8e2331cb
940e14c2-176f-4ba7-92bb-c8786e3a2568,2020-01-30,1779.32,bc2ee1dc-f308-4ee1-8918-e29cbbb9ac7d
11d026ce-42b6-4b86-a857-908b1052edd0,2019-11-30,1366.53,11a3be60-cedf-458a-8b93-ef8238a170ba
8d5ba650-3ced-4e3d-9595-b723c3cebce9,2019-11-28,4708.59,11882f6e-6fa6-426f-b855-97725c09e856
e9b70dce-ca6a-4335-8644-97632b49f16e,2020-08-11,5869.72,3dc89dc8-1d28-4ac2-9fd6-4c029d3dc483
ef208dc2-0369-45a3-8189-b11339050218,2020-06-14,7971.02,04bfea15-7aee-4c09-93b8-2b1e4b0cddf9
ea559744-0fbc-4566-a942-e231604b8ea4,2019-10-09,7781.3,3c2aef67-0f64-492d-bfe6-c87bf9bc3667
d0320b20-59ca-44cc-a539-edae3371dfb6,2020-05-14,4565.47,7ff2e64d-c2ef-496e-831d-b8c03b0dea6e
9f1c5f9a-2a83-449b-b3bd-97f64a623a5d,2020-04-22,4201.2,bd6bd801-24ce-4122-8db6-d6810af7ffe1
4e91371d-f9f4-48cc-a6e3-1fc4df04fa19,2020-08-06,9781.93,1480d9a9-9aaa-49ec-8a60-ba2885d11752
5edb3882-88c5-42ec-951c-66addfb7544d,2020-08-27,9394.05,24f539f8-0f72-4256-83e2-682f5a12c690
affb289e-5f9f-4b36-a375-a84b9f85852e,2020-06-25,3213.11,e8eae021-056e-4149-8c3b-7b386d65ac4f
28a17e08-dda4-4e56-b8b4-a0589cbf1008,2020-03-09,2162.46,b6e931e3-8093-4910-9360-cd08da15d8f0
eed313fb-4e8b-44ec-abcd-ab4e8d65fc16,2019-10-29,3343.34,dd50a67b-aa04-4611-a011-80d5a93dea98
24a9e8bf-0fd6-4b84-863f-1aeb64e144fa,2020-09-06,2369.14,b64a17e7-66ac-47e3-8836-702f67e45783
bc232c7d-d56e-4ddd-90c3-10fd4a3418dc,2020-05-09,659.29,9790328b-a722-4a02-9efb-22dd4ffc3acf
ea6b6979-04d6-45b2-a4cd-8c1c297d09e3,2020-04-24,8696.56,e091592a-c45a-48ec-bbd5-e77070efde25
31d956ad-2527-406b-94cd-31a9747deb82,2020-04-25,3947.67,d0cd84aa-1f1a-46ca-a2ff-01c2e0d0825b
e20be846-2fc3-453f-a971-ba60a955a4fb,2020-08-13,4223.05,e44871ab-38d6-422f-b1eb-6447692a7694
e5c0d643-0de9-4436-9362-3d8607a686f8,2020-07-03,6778.71,1a866a1d-3391-46a4-a140-c3df2d6a9ade
3293886a-b121-42d7-a0f4-a53b80a34f43,2019-12-25,217.87,184ff4e8-f303-4deb-b06a-8af7cc7d23dd
8195750b-a6b8-4259-ac97-8f6b3f9a580c,2020-01-25,1537.19,a51d36a3-836d-4d20-94b2-105e5222cb07
31aec361-7537-47a9-84fd-84630b9f6297,2020-03-14,3588.21,e1aa67d3-5e35-40e3-9028-35411416c0cb
2e2314f3-ab52-4777-a7ca-166e7d3d43b4,2019-12-13,8164.86,ba8c92b5-707e-4c86-b377-e6d433e6a193
8874cf71-2432-4196-ae6e-38be3639fece,2020-05-11,2544.2,2145d189-8dd0-4e8c-9524-8e535877cafd
0c1c06f5-372f-49e4-931f-d4ea841c577d,2020-03-01,4843.97,b06e06eb-57ac-4aba-8946-78335332a9d2
10c544d8-fbf7-4475-8ff0-c246fdc19982,2019-10-04,5497.72,4ebb7fde-17bc-4d56-9587-4e56bb3bff63
fd953026-f1ce-4281-a076-9d65a0002603,2019-10-19,4083.42,0a97fc53-8ef1-4737-acd3-1ede1f3924fb
3d8c366d-8702-4a20-a5c8-9b51fb6fd22f,2020-02-24,6216.3,9205f9fb-67c5-453e-9aaf-8f99222a0910
6c617983-4404-4f73-b151-5f7ac7558861,2020-05-07,2063.71,a9132929-4d0e-4ec5-98b7-2e68ec8e14f9
babf9653-dae4-4e2a-9d39-83f9f1c5cba9,2020-09-15,1853.02,094b8856-31fd-4b8d-8cbf-c4456e79bdc4
67b61e48-6a7d-4ce6-9ae0-b8e72ae37a00,2020-04-08,4831.79,539d1a86-c2c4-48d2-bdab-34d78a387e1c
6c5b86f9-8cf6-497f-a94b-38c808d5f6c8,2020-09-14,301.52,3c5ca3a7-27e4-41f3-810e-f1b8c3de832e
3905bbb3-00d8-40e0-8995-31e73a7dad17,2019-10-18,2743.81,eda59044-fc90-4ab6-b24a-d80ba95ec3c7
8773f2b5-faeb-4e32-a422-4f3e8b9cb0de,2020-09-26,241.21,f71511c3-f5ac-49c8-a439-d8c9f88e68d5
c2cb2442-25a4-4330-a060-58d56caaaba3,2020-04-17,4343.46,0e53bf30-8361-4373-84f4-f7367dbfe88b
c656f13f-7ab4-4a73-8d95-9fe11834adce,2020-07-15,6051.17,6fcbb0cb-1415-42fe-8c83-ecdf6bcfe60e
3a920620-a47d-411b-959e-5980058c2abf,2020-03-02,6033.41,6b3d18d7-f5be-4bfe-a22b-a7be787d0602
dd072739-86ec-4e00-ac86-36781cbf555a,2020-06-05,7775.28,3032361e-3eeb-4806-8701-789b88041a47
1eb15b9d-8fbe-4742-8db9-ddc1982642e4,2020-07-11,5296.92,638ef75d-6375-4c93-802b-a3f419b05795
ccf1945d-e042-40f0-bbab-779e252c039b,2020-09-08,65.36,036217da-1862-4e52-994f-3138b7621da5
ee05e6e2-bec2-4baa-9d3e-f2f3a6846a9b,2020-04-21,5225.68,e03aedb5-b4de-48da-b63e-d003d807c8a8
94c23468-51df-40cb-89e8-5989d376a5e9,2019-10-21,3860.52,4bceb56d-be61-4602-9e53-5f2e4a1d46ea
f76bf753-d154-4b70-97e2-f6a0e6255e60,2020-05-30,1954.08,b9d8b673-dcbf-4b2d-8a9d-7ad461297c6e
71fcfabf-9a3b-448a-b519-d3d71f86ba01,2020-08-06,7853.83,9b3f5b33-d83d-49c2-b95b-41479c9a9e16
004d9479-e128-49f6-a2f4-4d59b1438ebf,2020-01-07,321.15,b6295cfb-8e76-4a36-a27a-bf0f8840d5b6
11dd67b8-3a4b-418a-a929-0fe0ee73cae0,2020-01-03,4333.56,edaad4c7-910b-4a53-a823-6b89b18e55de
b07e746b-2011-489c-8d99-1a4b084eb16c,2020-06-28,9325.78,cdc15335-30a7-4027-a584-24460c5a9a36
6a69ad42-7ed4-4b41-a719-bbfad8779648,2020-03-02,8575.92,d9c801c2-10fb-46a2-aa9d-a9cbd492529a
93796c92-b17f-4a20-b6cc-23cf0541d613,2020-04-04,6234.62,636d5f54-9624-4024-b8c6-b470f707150d
7bfabd99-fe1b-424b-a13a-1d4f3ba66697,2020-01-30,9723.02,ec62877a-c5e3-4d4a-b6cb-f4fa41c9a50d
bf50f0ba-a0dc-44d8-a5fa-98cb6776fe69,2019-10-30,4686.63,e191a76a-e806-4371-8356-8c6cfaa8497e
e6cfeaa5-cac0-468e-b13b-01d763b354a2,2020-02-27,4319.9,6851d065-84c9-4ff9-b887-9233b2f28376
79ffd2a1-d59e-47e3-a51f-d6443d4144f7,2019-12-23,5257.7,76365e97-d2a3-461c-9609-fbc89965a5e4
bb8b176c-ec4b-4ac3-8172-813bb1613018,2019-10-15,9429.63,4263de45-272a-4f90-b40f-b63a8891f7fa
fdfb180d-7c12-480d-a4d3-88d7950d65f4,2020-04-07,9550.26,95f87801-d244-484d-9e0d-121cde0d6414
5b8b4de6-0a5b-4bf5-8f19-06a9b85708c7,2020-04-07,2919.9,b30cf4aa-213a-4050-9e54-deeab4481735
c1dc9313-08ba-4b85-a4ff-4069da912f54,2020-04-01,1552.98,a8c330fb-83a4-41c2-aa32-1b2b60fe0b61
936097f0-f8f5-4a4a-ad63-82df92e3b97b,2020-04-09,1321.17,b3f46e3d-5dc1-4fa5-bb28-06ab4f37826e
b89be53d-7581-4f2c-8a61-b841271947c2,2020-07-25,7738.86,b033d5d6-0c8d-4195-aed9-c3c719da606e
832efad3-fb6e-410d-968a-02385e0638d2,2020-09-18,4039.35,f76a9495-b4ea-4a55-871c-95a8466cec6d
7a4f2d19-76c4-4332-8680-75d46adab5cd,2020-05-02,6047.61,a85037b4-6010-498f-8edc-a483604e405d
6f3b23f8-5821-4fcb-bfaa-3bd31d940d71,2020-03-30,9297.3,f951bb6b-4743-4b7f-90a5-6e407cd62d42
b3b4a0b1-c8fd-4051-8296-6d7a47e6c909,2020-02-02,5974.21,f42dbdf1-e635-46e5-96dd-91df2bb1bd18
02e29154-1f6e-4592-8af0-faffe30e4b74,2019-12-03,4625.05,7c0ea482-49ac-4998-9c8e-e2260fcbfbee
fe91833e-0348-4eee-bb0f-5700007696b1,2020-03-04,9851.71,0c8a3275-29d2-4fe9-ae89-8ede574ef7ac
20391098-8b61-45a8-a875-8e9ffa1e15b2,2020-01-18,651.48,b5e93c55-da27-4f1e-9a62-69e814091676
cc06f1e4-4b69-437a-be49-df72e0830a85,2020-04-08,3902.76,7fb57a76-8569-4303-b06e-611390baacba
9926edfa-e0fb-4582-9474-982c8b6c381c,2020-05-05,8456.28,6d439462-5f75-46ab-9ee4-f27040ded7ec
422a6514-a211-4e51-ae7b-d1e16180af44,2020-02-15,1351.06,7e80d71c-5f0a-4ff4-8bae-db8b0c66ffb6
a01d1260-bee6-448f-ae9e-f52125387175,2020-09-26,8232.89,c6400233-6b12-44a1-8f3c-945062653e64
2be66c9e-9e8b-44e7-8f56-390ceef88d77,2020-01-05,5239.28,c2ad47fd-9d8a-4a66-8099-642860ec595e
c39ba5ed-9379-4c2e-85f2-faf777494161,2019-10-19,8025.42,ed0c85fd-dbab-496b-b83d-f4498fbc11bf
400441b0-6116-4748-8622-0bbd0538143a,2020-07-27,4527.17,adb08142-6e9b-40e8-a4da-52863723d29f
d939aed4-8e9e-4536-8862-636b7e3e1026,2020-08-20,9103.17,f0ac8e36-39d0-43f1-af13-4130171083d1
23444625-d462-49e4-bd0e-8a44eee49256,2020-01-31,9487.33,905e86e5-d6bd-47c1-a8f8-6a0697e5418e
89479c57-842a-4f3f-adae-446fdae7e3b6,2019-12-26,244.68,facc1d31-ce3c-4065-acb9-ec22023cf888
7a6594d4-bf5d-4c90-9704-896d7ccbd295,2020-01-01,8203,b7e6a958-28b6-4298-862a-fefe077c28c7
9daab0a2-a356-42e5-9102-ce3ae3811a68,2019-10-07,1533.03,182afa6e-f07d-43ff-a30f-a027df1671ad
0220bbc3-4589-4565-9892-10ddc05b3404,2020-05-06,8172.15,d8d48c2f-021e-4a38-ab6b-448e56ca49dc
61ca6810-aac4-47f2-a856-10cba81ab43b,2020-06-17,894.84,3a439f45-65ce-4d31-bd37-128f45c42ed8
69e8cfaf-decd-49f0-9b95-4f45e2c20a89,2019-10-05,5995.84,4224cde6-c29b-473f-91b7-796df254ae61
d4ee3a76-99b2-418c-aa37-be22d7244aad,2020-07-20,357.2,f981ebad-a508-4d9c-bbf8-0090d83de29a
7a77fcde-2de5-40e5-b439-88b09349d6c6,2020-05-05,8666.18,5a6da992-9e81-412a-b119-3b09e5dd26d3
b99de80b-055a-427b-b7ec-2a68c71ebee4,2020-05-05,3452.86,e4963448-e1a5-4178-afde-3edc19cd3197
3cd27a02-b202-4520-88cb-dc9e9592cacc,2020-03-17,4309.31,bddc022b-c17e-40e3-86f7-de2ccb6a1c2d
ed89c97b-3a4e-40e1-ad6c-cade2d336677,2020-01-16,2031.29,1c10e888-b418-40f5-bc3e-8a42aedc24a2
d89954ed-16e4-4c1a-99f4-02c657a6f427,2020-01-30,6982.95,07f64ced-1046-46be-82e7-1c284b1b73f6
2faa7769-3ed5-45f1-8f4c-6fe2d9984de4,2020-09-19,7108.34,2ae841df-b70e-4cda-8c39-e16d522c0d9b
2169431b-f251-4a26-9401-f4b9f25a9160,2019-12-18,5124.08,e3c93184-df6a-4537-a00d-6b282c395738
6ccff6a7-1db8-4432-880b-f2e84cd80096,2020-02-03,1482.66,f2abb58a-2ef0-49a7-8bc5-4fcdf399d07e
20294149-ff97-41db-a4fd-5568828178f2,2020-08-26,6190.21,cf064c22-ac32-485f-9b7c-6396da49c271
c2decdc7-fcfa-414a-ab2a-2ba58d48f032,2020-02-13,2626.3,25d26ac0-8eb9-4e05-930f-f24a3d10edcd
b049a5c4-612c-4113-8bdf-5d60ea3b97d2,2020-08-29,3895.02,6f3188e6-e514-4a8e-a8c1-8b45a4a6dcdb
f3b4de80-7d82-46a4-b1df-29d3c32132ee,2020-06-04,3136.36,48b5cea7-eca2-4e59-abbb-43b5b3832d64
f9ad5ea8-ee33-4825-97e1-36f12c23edb5,2020-06-21,8703.74,fdbfb5f2-96e3-48ad-ba8e-963474f25d2d
2daa0d87-356e-44b3-b7f5-582cad97faa0,2020-06-24,9578.46,5d17e189-e41d-462c-bf3b-68ab9b7023d8
a8af1089-49d4-41f2-9ab8-49c4aed9bc1f,2020-05-09,5312.6,c678c0fe-9f02-4cf6-97cc-b5f8ed0c27c6
bdc5024a-d5ae-4c60-a059-0c109a56fa00,2020-01-06,2983.91,dbbd85f7-1f3c-4fab-a083-35ab64853012
001ac28b-bbb4-4953-9384-e2ee5cfd3180,2020-05-13,1191.48,9aef8a76-213e-41b8-832f-1276ae2d32cd
82bafea5-fc76-43e7-9959-126f4388eb1c,2020-09-15,3097.44,740a9c9b-6fdb-4c78-ac7b-24625610a56d
3c79e300-b7ee-4038-a3f7-9ca92e9dc4cf,2020-01-17,4885.76,c5ba5fa1-31f9-479a-b0d2-cc61080b71ea
9b811fd8-78f5-4ed7-be20-e33f92870829,2019-10-31,5893.19,202ee61c-966a-4a99-99d5-d77fa5a8a266
86831419-769a-467b-a300-b7ee08650e2e,2020-08-14,8978.19,50b3170f-12fd-495f-809e-d71ec34699ca
956f6820-df94-42ce-976b-cf5d2245ad12,2020-09-26,9851.16,9e36f087-110f-49db-945a-b569b1f995b6
7566ee1f-64c7-479f-82d0-ead3912dbc0d,2020-09-13,5137.74,162c3381-85a7-40dd-af10-47ec54f72c4c
6c350f83-b595-449c-b6fa-6339dedb2eda,2019-10-26,9719.54,dd1d8954-f33b-4569-b56d-c07d7be32d41
d02126bf-1680-4021-9876-8fae1c47b13b,2020-04-25,5714.34,e661eafc-d6a7-4670-9b0f-78e22b1a2bf1
374876f9-0f3d-4503-bcc1-2c63065f0020,2020-05-12,9478.12,ba3d86e8-3a17-4104-90b1-c1b2f0e4f864
af6fdad9-d09f-403d-bcbe-d036adb3587a,2020-07-30,8639.8,e9bf5264-c555-41a3-b923-a52321d31422
d232d08e-7df0-441c-a82d-919b7b869c96,2020-03-14,6725.27,cc224160-24fa-4696-a087-60eaffd40b79
c4e22cfe-edb0-416e-9717-1fdde9231be8,2020-01-29,4356.48,1db1e104-862c-439f-b878-60518e0c3cd2
e9b5e5e5-1cf3-4b83-a04a-bec2b289316c,2020-04-15,5840.67,84563ca5-154a-43e5-a103-682168f005b1
766ecc70-6b0e-4550-b61b-fb6d4f611be1,2019-10-31,3948.87,39432f15-aa22-45d3-9f34-ba501eea3101
ba6c5f3f-32ff-4935-92f4-75420f34c0a3,2019-11-13,3174.8,4e010648-834d-409f-a689-f0052e294a19
2b577ede-81ec-4565-bbcd-95c18f087250,2020-02-06,6624.57,b6cdf05d-2a86-4190-8020-6842a76c2197
b119e280-75c1-4a07-8ec7-3ec7f77fae35,2019-11-09,717.2,abb8d964-2d8e-42f9-886e-1c1fe1dc2bdd
686f488e-bf6c-4b8c-8d9b-905b91e3cd21,2019-12-31,5386.16,d4597a47-c4fd-4c21-bbb9-d8e6501a15e2
8dc6cfef-38ed-4edc-9c81-54578262fced,2020-05-30,3707.42,d05a5927-6ee5-4887-be17-d9a17954662f
9271dc5d-6fff-4a3d-b8b7-72131836d1b8,2020-02-03,3662.48,ff78b942-5a68-4173-8a9e-a89096ea81aa
8ef1292c-8f1d-499e-9938-67939be06446,2020-04-28,9077.38,9042da55-b3eb-4eec-9b28-58cdaeafad59
0561a556-d8aa-468e-a5e1-03949632120c,2019-12-19,2602.11,ca34d9eb-1233-4027-96a9-b7ec37b9c94c
